word	pos	year	freq	total_nmeanings	ncrosses	nmeanings
seresear1	adj	824	4	2	1	1
ˈblowing2	adj	917	2	1	0	1
ˈhungering	adj	971	3	1	0	1
silver-hilted	adj	1002	2	1	0	1
toll-free	adj	1052	4	1	0	1
aware	adj	1095	6	3	2	1
mucked	adj	1290	2	1	0	1
apaid	adj	1297	2	2	1	1
fourscore	adj	1297	3	1	0	1
glozing	adj	1297	2	1	0	1
seventieth	adj	1297	4	1	0	1
unˈhosed	adj	1297	2	1	0	1
unˈshrined	adj	1297	2	1	0	1
unˈtilled	adj	1297	3	1	0	1
ˈwaxing	adj	1297	3	1	0	1
purpurine	adj	1300	2	1	0	1
deceivable	adj	1303	2	2	1	1
saffroned	adj	1303	2	1	0	1
unˈcourteous	adj	1303	3	1	0	1
unˈshent	adj	1303	2	1	0	1
upˈlift	adj	1303	4	1	0	1
well-kempt	adj	1327	2	1	0	1
cant	adj	1330	3	1	0	1
carven	adj	1330	3	1	0	1
marly1	adj	1335	3	1	0	1
unˈfain	adj	1338	2	1	0	1
admeasured	adj	1340	2	1	0	1
banned	adj	1340	4	1	0	1
ˈcleaving2	adj	1340	3	2	1	1
ˈcounterfeited	adj	1340	2	2	1	1
finned	adj	1340	3	1	0	1
folding	adj	1340	5	1	0	1
fulfilled	adj	1340	4	1	0	1
fulfilling	adj	1340	4	1	0	1
innumerable	adj	1340	5	1	0	1
lopper	adj	1340	2	1	0	1
nourishing	adj	1340	4	1	0	1
prow	adj	1340	3	1	0	1
scalled	adj	1340	2	1	0	1
soothful1	adj	1340	2	1	0	1
streck	adj	1340	2	1	0	1
unˈblissful	adj	1340	2	1	0	1
unˈcaught	adj	1340	3	1	0	1
unˈharmed	adj	1340	4	1	0	1
unˈspeaking	adj	1340	3	2	1	1
well-rooted	adj	1340	3	1	0	1
torn	adj	1362	5	1	0	1
unˈsold	adj	1362	4	1	0	1
roset	adj	1363	2	2	1	1
ˈblundering	adj	1367	4	1	0	1
violet	adj	1370	5	1	0	1
blameless	adj	1377	4	3	2	1
bootless2	adj	1377	2	1	0	1
borrelborel	adj	1377	2	2	1	1
breadless	adj	1377	2	1	0	1
challengeable	adj	1377	3	1	0	1
pommely	adj	1377	1	1	0	1
unˈcoupled2	adj	1377	3	1	0	1
unˈgraven	adj	1377	2	2	1	1
unˈtiled	adj	1377	2	1	0	1
wet-shod	adj	1377	2	1	0	1
witted	adj	1377	4	2	1	1
ˈwitting	adj	1377	2	1	0	1
well-boiled	adj	1381	2	1	0	1
ˈbackˌbiting	adj	1382	3	1	0	1
beˈhovefulbeˈhooveful	adj	1382	2	1	0	1
brayed	adj	1382	2	2	1	1
brimstony	adj	1382	2	1	0	1
ˈcanonized	adj	1382	3	1	0	1
ˈcomforting	adj	1382	5	1	0	1
deform	adj	1382	4	1	0	1
desired	adj	1382	6	3	2	1
deˈsireful	adj	1382	2	2	1	1
diˈvining	adj	1382	3	1	0	1
double-tongued	adj	1382	2	1	0	1
forgeable	adj	1382	2	1	0	1
gluey	adj	1382	3	1	0	1
gluish	adj	1382	2	1	0	1
goggle-eyed	adj	1382	3	1	0	1
gyved	adj	1382	2	1	0	1
inquiet	adj	1382	2	2	1	1
irreprehensible	adj	1382	2	1	0	1
lightful	adj	1382	2	1	0	1
specked	adj	1382	2	2	1	1
specky1	adj	1382	2	1	0	1
thyine	adj	1382	2	1	0	1
unaˈmended	adj	1382	3	1	0	1
unˈceasing	adj	1382	4	1	0	1
unˈchaste	adj	1382	4	1	0	1
unˈdamned	adj	1382	2	1	0	1
unexˈpugnable	adj	1382	2	1	0	1
unfulˈfilled	adj	1382	5	1	0	1
unˈholpen	adj	1382	2	1	0	1
unˈsatiable	adj	1382	3	1	0	1
unˈshamed	adj	1382	2	1	0	1
unˈsubject	adj	1382	2	1	0	1
unˈsupped	adj	1382	1	1	0	1
unˈwarded	adj	1382	2	1	0	1
vinolent	adj	1382	2	1	0	1
ˈwhirling	adj	1382	4	1	0	1
bleached	adj	1384	4	1	0	1
redoubted	adj	1385	2	1	0	1
moisty	adj	1386	2	3	2	1
blameableblamable	adj	1387	3	1	0	1
blameworthy	adj	1387	4	1	0	1
ˈleaming	adj	1387	4	1	0	1
pregnable	adj	1387	2	2	1	1
reft1	adj	1387	2	2	1	1
unaˈssoiled	adj	1387	2	2	1	1
unˈcustomable	adj	1387	1	2	1	1
unpregnable	adj	1387	2	1	0	1
unprovable	adj	1387	4	2	1	1
glistening	adj	1388	4	1	0	1
ˈhaunting	adj	1388	4	1	0	1
ˈhindering	adj	1390	3	1	0	1
sempitern	adj	1390	2	1	0	1
sharded1	adj	1390	2	2	1	1
unadˈvanced	adj	1390	2	1	0	1
unˈanswered	adj	1390	5	1	0	1
unˈsped	adj	1390	2	1	0	1
unˈwaked	adj	1390	2	1	0	1
bleary	adj	1393	4	1	0	1
chaseablechasable	adj	1393	2	1	0	1
chased1	adj	1393	2	1	0	1
cleft	adj	1393	5	1	0	1
conˈtinuing	adj	1393	6	2	1	1
cured1	adj	1393	4	2	1	1
forfeit	adj	1393	3	1	0	1
hungerly	adj	1393	2	1	0	1
separable	adj	1393	5	2	1	1
ˈsixscore	adj	1393	2	1	0	1
slimed	adj	1393	2	1	0	1
stole	adj	1393	3	1	0	1
ˈswan-white	adj	1393	2	1	0	1
banished	adj	1398	4	2	1	1
ˈbeastish	adj	1398	2	1	0	1
bended1	adj	1398	4	1	0	1
ˈbreathing	adj	1398	5	1	0	1
clammy	adj	1398	4	2	1	1
ˈcloven-ˌfooted	adj	1398	3	1	0	1
comˈplaining	adj	1398	3	1	0	1
complexional	adj	1398	2	3	2	1
concupiscible	adj	1398	3	2	1	1
conˈstraining	adj	1398	4	2	1	1
corpulent	adj	1398	4	3	2	1
curable	adj	1398	4	2	1	1
darkish	adj	1398	3	1	0	1
defaultive	adj	1398	1	1	0	1
dented	adj	1398	3	3	2	1
diˈstemperate	adj	1398	2	3	2	1
ˈduring1	adj	1398	6	1	0	1
enraged	adj	1398	4	3	2	1
fluvial	adj	1398	4	1	0	1
formable	adj	1398	3	2	1	1
gall-less	adj	1398	2	1	0	1
ˈglistering	adj	1398	2	1	0	1
goutish	adj	1398	2	1	0	1
groaning	adj	1398	4	1	0	1
hindermost	adj	1398	2	1	0	1
holey	adj	1398	3	1	0	1
ˈhoundish	adj	1398	2	1	0	1
immoderate	adj	1398	4	3	2	1
ingenerable1	adj	1398	2	1	0	1
irascible	adj	1398	4	1	0	1
kernelledkerneled1	adj	1398	2	1	0	1
leady	adj	1398	2	1	0	1
sawing	adj	1398	3	2	1	1
seminative	adj	1398	2	1	0	1
shaping	adj	1398	4	1	0	1
ˈslaying	adj	1398	4	1	0	1
sourish	adj	1398	3	1	0	1
stammering	adj	1398	4	1	0	1
stopping	adj	1398	4	2	1	1
ˈstraining	adj	1398	3	1	0	1
stretchable	adj	1398	3	1	0	1
three-edged	adj	1398	2	1	0	1
unˈbodily	adj	1398	2	1	0	1
unˈgelded	adj	1398	2	1	0	1
unredressed	adj	1398	3	1	0	1
unrepaired	adj	1398	3	1	0	1
unrestored	adj	1398	3	1	0	1
vaporable	adj	1398	2	2	1	1
wagging	adj	1398	3	1	0	1
billed1	adj	1399	3	1	0	1
dullish	adj	1399	3	1	0	1
husht	adj	1400	2	1	0	1
disˈpleasing	adj	1401	4	1	0	1
importable1	adj	1402	2	1	0	1
monastical	adj	1402	2	1	0	1
bridleless	adj	1406	2	1	0	1
unˈwitnessed	adj	1407	3	1	0	1
docked1	adj	1408	3	1	0	1
refusing	adj	1409	4	1	0	1
notour	adj	1410	2	1	0	1
dure	adj	1412	4	2	1	1
increate	adj	1412	2	1	0	1
inviolate	adj	1412	4	1	0	1
succourless	adj	1412	2	2	1	1
complexioned	adj	1413	4	3	2	1
ˈductible	adj	1413	2	1	0	1
grinning	adj	1413	4	1	0	1
irremissible	adj	1413	2	1	0	1
sapphirine1	adj	1413	3	1	0	1
transformed	adj	1413	5	1	0	1
wake	adj	1414	2	1	0	1
orphreyed	adj	1415	2	1	0	1
radious	adj	1417	2	3	2	1
suant	adj	1418	2	3	2	1
reboiled	adj	1419	2	2	1	1
unrevoked	adj	1419	3	2	1	1
sored1	adj	1420	2	2	1	1
ˈthankˌworthy	adj	1421	2	1	0	1
unaˈpproved	adj	1421	4	3	2	1
unˈhad	adj	1421	2	1	0	1
unˈstoken	adj	1421	1	1	0	1
workmanly	adj	1421	2	1	0	1
ill-mannered	adj	1422	4	1	0	1
unˈsuccoured	adj	1422	2	1	0	1
wrothy	adj	1422	2	1	0	1
unaˈfraid	adj	1423	4	1	0	1
unˈcoined	adj	1423	3	1	0	1
grandfatherless	adj	1424	2	1	0	1
grandmotherless	adj	1424	1	1	0	1
merchantly	adj	1424	2	1	0	1
bowed2	adj	1425	3	1	0	1
bypastby-past	adj	1425	2	1	0	1
unforˈgiven	adj	1425	3	2	1	1
unˈscathed	adj	1425	4	1	0	1
well-bedded	adj	1425	3	1	0	1
bunched	adj	1426	3	1	0	1
yˈblent2	adj	1426	2	1	0	1
unˈfallowed	adj	1428	2	1	0	1
accustomed	adj	1429	5	2	1	1
adoing	adj	1429	2	1	0	1
forgotten	adj	1429	5	1	0	1
peacock-feathered	adj	1429	2	1	0	1
triˈparted	adj	1429	2	1	0	1
unˈwoven	adj	1429	2	1	0	1
weighable	adj	1429	3	1	0	1
auburn	adj	1430	4	1	0	1
ˈblossoming	adj	1430	4	1	0	1
brinded	adj	1430	2	1	0	1
caballine	adj	1430	2	1	0	1
ˈderogate	adj	1430	2	2	1	1
dimmy	adj	1430	2	1	0	1
dunned	adj	1430	2	2	1	1
haught	adj	1430	2	4	3	1
jaune	adj	1430	3	1	0	1
silver-scaled	adj	1430	2	1	0	1
bellicose	adj	1432	4	1	0	1
talkative	adj	1432	4	1	0	1
unˈvirtuous	adj	1432	3	1	0	1
unˈguerdoned	adj	1433	2	1	0	1
unraised	adj	1433	3	1	0	1
unˈwet	adj	1433	2	1	0	1
mindly	adj	1434	2	1	0	1
Moorish2	adj	1434	5	2	1	1
pretending	adj	1434	3	1	0	1
unˈslockened	adj	1434	1	1	0	1
folden	adj	1435	2	1	0	1
irksome	adj	1435	4	2	1	1
maintainable	adj	1435	4	2	1	1
simulate	adj	1435	5	1	0	1
unˈfeared	adj	1435	2	2	1	1
unˈsalt	adj	1435	2	1	0	1
unˈsavoured	adj	1435	2	1	0	1
well-cheered	adj	1435	2	1	0	1
westermost	adj	1435	2	1	0	1
bulged	adj	1436	3	2	1	1
warless	adj	1436	3	1	0	1
wastable	adj	1436	2	2	1	1
wineless	adj	1436	2	2	1	1
chased2	adj	1438	3	1	0	1
mizzling	adj	1439	2	1	0	1
undeˈlayed1	adj	1439	3	1	0	1
unruleful	adj	1439	1	1	0	1
abstaining	adj	1440	3	1	0	1
affirmed	adj	1440	3	1	0	1
assayed	adj	1440	3	1	0	1
avelong	adj	1440	1	2	1	1
companiable	adj	1440	2	1	0	1
cooled	adj	1440	4	1	0	1
crimpled	adj	1440	2	1	0	1
immeasurable	adj	1440	4	1	0	1
marriable	adj	1440	2	1	0	1
napped	adj	1440	2	1	0	1
offended	adj	1440	4	1	0	1
overwhelmed	adj	1440	4	1	0	1
parboiled	adj	1440	2	1	0	1
pared	adj	1440	3	1	0	1
pinioned1	adj	1440	2	1	0	1
prophesied	adj	1440	3	1	0	1
ransacked	adj	1440	3	1	0	1
roky1	adj	1440	2	1	0	1
roping	adj	1440	2	1	0	1
satiate	adj	1440	3	1	0	1
southly	adj	1440	2	1	0	1
unloathsome	adj	1440	1	1	0	1
unpowdered	adj	1440	3	2	1	1
white-limed	adj	1440	2	2	1	1
actious	adj	1441	2	1	0	1
disallowable	adj	1442	2	1	0	1
unperformed	adj	1442	3	1	0	1
unˈgilt	adj	1444	2	1	0	1
abbatial	adj	1445	3	1	0	1
accorded	adj	1445	4	1	0	1
retainable	adj	1445	3	2	1	1
unprized	adj	1445	2	3	2	1
butting1	adj	1447	2	1	0	1
extremal	adj	1447	3	2	1	1
girning	adj	1447	2	2	1	1
libidinous	adj	1447	4	2	1	1
motleyed	adj	1447	2	1	0	1
pirling	adj	1447	2	2	1	1
prebendal	adj	1447	3	1	0	1
proemial	adj	1447	2	1	0	1
requisitory	adj	1447	2	2	1	1
unlaced	adj	1447	2	2	1	1
primer	adj	1448	2	2	1	1
uninˈhabitable	adj	1448	4	1	0	1
well-replenished	adj	1448	2	1	0	1
dischargeable	adj	1449	3	1	0	1
musing	adj	1449	3	2	1	1
possessionate	adj	1449	2	2	1	1
promised	adj	1449	5	1	0	1
ˈsemble	adj	1449	4	1	0	1
unˈadvertised	adj	1450	3	2	1	1
unlevied	adj	1450	2	1	0	1
unput	adj	1450	2	1	0	1
unlegible	adj	1451	2	1	0	1
jacked1	adj	1452	3	2	1	1
unlet	adj	1453	3	1	0	1
unˈsevered	adj	1453	2	1	0	1
recompensable	adj	1454	2	3	2	1
unlocked1	adj	1454	3	1	0	1
nonsuit	adj	1459	2	2	1	1
strawen	adj	1459	2	1	0	1
decorate	adj	1460	3	1	0	1
rabious	adj	1460	1	1	0	1
seizable	adj	1461	3	1	0	1
temerous	adj	1461	2	1	0	1
well-contented	adj	1461	2	1	0	1
handcrafty	adj	1463	1	1	0	1
long-continued	adj	1464	1	1	0	1
unrevocable	adj	1464	2	1	0	1
forˈbearable	adj	1465	1	1	0	1
true-hearted	adj	1465	3	1	0	1
unremittable	adj	1466	2	1	0	1
white-backed	adj	1466	2	2	1	1
diseased	adj	1467	5	1	0	1
forfeitable	adj	1467	3	1	0	1
thatchedthatcht	adj	1467	5	1	0	1
unconscienced	adj	1467	2	1	0	1
burry1	adj	1468	2	2	1	1
locky	adj	1468	2	1	0	1
unmortified	adj	1468	2	3	2	1
unˈchecked	adj	1469	5	2	1	1
unpursued	adj	1469	3	1	0	1
unrecompensed	adj	1469	2	1	0	1
unremedied	adj	1469	3	1	0	1
bow-backed	adj	1470	2	1	0	1
short-breathed	adj	1470	2	1	0	1
uncomˈpelled	adj	1470	2	1	0	1
aggravate	adj	1471	3	3	2	1
concatenate	adj	1471	3	1	0	1
dilate	adj	1471	3	1	0	1
dissevered	adj	1471	2	1	0	1
gratulant	adj	1471	2	1	0	1
aforethought	adj	1472	4	1	0	1
unˈchidden	adj	1472	2	1	0	1
unpleadable	adj	1472	1	1	0	1
furnished	adj	1473	5	2	1	1
market-like	adj	1473	3	2	1	1
tail	adj	1473	3	1	0	1
avaricious	adj	1474	4	1	0	1
damageable	adj	1474	2	2	1	1
plumbed	adj	1474	3	2	1	1
revertible	adj	1474	2	1	0	1
shut	adj	1474	4	1	0	1
unrun	adj	1474	2	1	0	1
unˈsummoned	adj	1474	3	1	0	1
unˈfoughten	adj	1475	2	1	0	1
well-dieted	adj	1475	2	1	0	1
addressed	adj	1477	5	1	0	1
commended	adj	1477	3	1	0	1
crook-backed	adj	1477	2	1	0	1
derogative	adj	1477	3	1	0	1
discomforted	adj	1477	3	1	0	1
dogly	adj	1477	2	2	1	1
experimented	adj	1477	4	3	2	1
jetty1	adj	1477	3	2	1	1
jetty-black	adj	1477	2	1	0	1
justicial	adj	1477	2	1	0	1
recommendable	adj	1477	3	1	0	1
roaned	adj	1477	2	1	0	1
saltish	adj	1477	3	1	0	1
sealable	adj	1477	3	1	0	1
smokish	adj	1477	2	1	0	1
well-handled	adj	1477	3	1	0	1
rebukeful	adj	1478	2	2	1	1
well-stomached	adj	1478	1	2	1	1
unrepealed	adj	1479	3	1	0	1
well-moneyed	adj	1479	2	1	0	1
emailled	adj	1480	1	1	0	1
holed	adj	1480	3	1	0	1
medleyed	adj	1480	2	1	0	1
soled	adj	1480	3	1	0	1
umbrous	adj	1480	2	2	1	1
unˈstinted	adj	1480	4	1	0	1
well-beknown	adj	1480	1	1	0	1
advertised	adj	1481	4	2	1	1
birchen	adj	1481	2	1	0	1
loathy	adj	1481	2	1	0	1
maladif	adj	1481	2	1	0	1
rewardless	adj	1481	2	1	0	1
rivellingriveling	adj	1481	2	1	0	1
unaˈvenged	adj	1481	3	1	0	1
well-bodied	adj	1481	2	1	0	1
well-quartered	adj	1481	2	1	0	1
attent	adj	1482	3	1	0	1
merchandisable	adj	1482	2	1	0	1
unpromoted	adj	1482	3	1	0	1
whinny1	adj	1482	2	1	0	1
affectual	adj	1483	3	3	2	1
apparelledappareled	adj	1483	2	1	0	1
aˈssenting	adj	1483	3	1	0	1
begun	adj	1483	4	1	0	1
belonging	adj	1483	3	2	1	1
browed	adj	1483	3	1	0	1
buyable	adj	1483	2	1	0	1
ˈchaffering	adj	1483	2	1	0	1
clippedclipt	adj	1483	4	1	0	1
conˈsidering	adj	1483	5	1	0	1
contumelious	adj	1483	3	2	1	1
deceitful	adj	1483	4	1	0	1
eremitic	adj	1483	3	1	0	1
ˈfillable	adj	1483	2	1	0	1
grimed	adj	1483	3	1	0	1
heard	adj	1483	4	1	0	1
instable	adj	1483	3	1	0	1
licit	adj	1483	4	1	0	1
loppy1	adj	1483	2	1	0	1
misericordious	adj	1483	1	1	0	1
occupied	adj	1483	5	1	0	1
over-desirous	adj	1483	2	1	0	1
over-tedious	adj	1483	2	1	0	1
peisant	adj	1483	1	2	1	1
pleated	adj	1483	4	1	0	1
quenchable	adj	1483	2	1	0	1
recountable	adj	1483	2	1	0	1
seeking	adj	1483	4	1	0	1
sendable	adj	1483	2	1	0	1
sent	adj	1483	3	1	0	1
stirred	adj	1483	3	1	0	1
taxed	adj	1483	4	2	1	1
turnable	adj	1483	2	1	0	1
unacceptable	adj	1483	5	1	0	1
unbeˈqueathed	adj	1483	2	1	0	1
unˈborne	adj	1483	2	1	0	1
undiˈstributed	adj	1483	4	1	0	1
unˈhale	adj	1483	2	1	0	1
unˈhearable	adj	1483	2	1	0	1
unˈhurted	adj	1483	1	1	0	1
unpieced1	adj	1483	2	1	0	1
weavable	adj	1483	2	1	0	1
well-begun	adj	1483	2	1	0	1
well-browed	adj	1483	1	1	0	1
well-complexioned	adj	1483	2	1	0	1
ˈwiping	adj	1483	3	1	0	1
beˈholding	adj	1484	3	3	2	1
bestowed	adj	1484	3	2	1	1
inutile	adj	1484	3	1	0	1
rainful	adj	1484	2	1	0	1
utile	adj	1484	4	1	0	1
inquirableenquirable	adj	1485	2	1	0	1
new-mown	adj	1485	3	1	0	1
sifted	adj	1485	4	1	0	1
unˈvexed	adj	1485	3	1	0	1
well-composed	adj	1485	3	1	0	1
barry1	adj	1486	3	1	0	1
bendy1	adj	1486	3	1	0	1
bezanty	adj	1486	2	1	0	1
ˈcheckychequee	adj	1486	2	1	0	1
colded	adj	1486	2	1	0	1
ˌcounter-ˈfessed	adj	1486	1	1	0	1
fimbriated	adj	1486	3	1	0	1
fixable	adj	1486	3	1	0	1
gobonated	adj	1486	2	1	0	1
invecked	adj	1486	2	1	0	1
obstant	adj	1486	2	1	0	1
pattée	adj	1486	2	1	0	1
pitchable	adj	1486	2	1	0	1
reesed	adj	1486	2	1	0	1
staining	adj	1486	4	1	0	1
ˈtalented	adj	1486	4	3	2	1
thronely	adj	1486	1	2	1	1
transmuted	adj	1486	3	1	0	1
ˈumbrated	adj	1486	2	1	0	1
cumbersome	adj	1487	5	3	2	1
moy	adj	1487	4	1	0	1
prized	adj	1487	5	2	1	1
shearing	adj	1487	3	1	0	1
swaged2	adj	1487	2	2	1	1
thowless	adj	1487	2	2	1	1
treasonable	adj	1487	4	1	0	1
unrowed	adj	1487	2	1	0	1
volageous	adj	1487	1	1	0	1
glaikit	adj	1488	2	1	0	1
locked2	adj	1488	4	1	0	1
unˈcordial	adj	1488	2	2	1	1
unrebutted	adj	1488	3	2	1	1
ˈupmost	adj	1488	3	2	1	1
waled2	adj	1488	2	1	0	1
adored	adj	1489	4	1	0	1
arranged	adj	1489	4	1	0	1
lugged2	adj	1489	2	1	0	1
calumnious	adj	1490	3	1	0	1
circumjacent	adj	1490	3	1	0	1
crossless	adj	1490	2	1	0	1
deific	adj	1490	3	1	0	1
deprecative	adj	1490	2	1	0	1
excitative	adj	1490	2	1	0	1
furibund	adj	1490	2	1	0	1
heredital	adj	1490	2	1	0	1
inexpugnable	adj	1490	3	1	0	1
lachrymous	adj	1490	2	2	1	1
maculate	adj	1490	3	1	0	1
mirific	adj	1490	2	1	0	1
obeying	adj	1490	4	1	0	1
oversubtle	adj	1490	3	1	0	1
saddleless	adj	1490	2	1	0	1
sanguinous	adj	1490	2	3	2	1
simulative	adj	1490	3	1	0	1
tenebrose	adj	1490	2	1	0	1
newcal	adj	1492	1	1	0	1
prizable1	adj	1493	2	3	2	1
sailing2	adj	1493	4	1	0	1
farrow	adj	1494	3	1	0	1
pommelly	adj	1494	1	1	0	1
quietful	adj	1494	1	1	0	1
fringed	adj	1495	4	1	0	1
infectuous	adj	1495	2	1	0	1
mattery	adj	1495	2	2	1	1
perfectional	adj	1495	2	1	0	1
rankish	adj	1495	2	1	0	1
sinewous	adj	1495	1	1	0	1
ˈsmoothing	adj	1495	4	2	1	1
unaˈssigned	adj	1495	4	1	0	1
unˈbeautiful	adj	1495	3	1	0	1
undiˈstinct	adj	1495	2	2	1	1
undiˈvisible	adj	1495	2	1	0	1
uneˈxamined	adj	1495	4	1	0	1
unrazed	adj	1495	2	1	0	1
brailed	adj	1496	2	1	0	1
nourishable	adj	1496	2	2	1	1
reservative	adj	1496	2	1	0	1
torturous	adj	1496	4	1	0	1
unprosperous	adj	1496	3	1	0	1
unreverenced	adj	1496	2	1	0	1
well-boden	adj	1496	1	2	1	1
subdelegate	adj	1497	2	1	0	1
unresigned	adj	1497	2	1	0	1
well-meaning	adj	1498	4	1	0	1
blotted	adj	1499	3	1	0	1
cried	adj	1499	4	1	0	1
relapsed	adj	1499	3	1	0	1
armed2	adj	1500	4	1	0	1
bonnetless	adj	1502	2	1	0	1
defamative	adj	1502	1	1	0	1
evitable	adj	1502	3	1	0	1
gendered1	adj	1502	4	1	0	1
marled2	adj	1502	2	1	0	1
well-noted	adj	1502	2	1	0	1
gild	adj	1503	2	2	1	1
impeachable	adj	1503	3	1	0	1
perpetuate	adj	1503	4	1	0	1
aired1	adj	1505	3	1	0	1
garled	adj	1506	1	1	0	1
manting	adj	1506	2	1	0	1
mistempered	adj	1506	2	4	3	1
pimpled	adj	1506	3	1	0	1
all-knowing	adj	1507	4	1	0	1
sheld	adj	1507	2	1	0	1
wicked2	adj	1507	3	1	0	1
wind-tight	adj	1507	2	2	1	1
birdless	adj	1508	2	1	0	1
comminatory	adj	1508	2	1	0	1
dent	adj	1508	4	3	2	1
eldritch	adj	1508	3	1	0	1
formidable	adj	1508	5	1	0	1
forworn	adj	1508	2	1	0	1
hatless	adj	1508	4	1	0	1
inconˈtaminate	adj	1508	2	1	0	1
stock stillˈstock-ˈstill	adj	1508	4	1	0	1
unaˈccused	adj	1508	2	1	0	1
undeˈclined	adj	1508	2	2	1	1
unˈfollowed	adj	1508	2	1	0	1
unlamed	adj	1508	2	1	0	1
unrelaxed	adj	1508	3	1	0	1
wanthriven	adj	1508	1	1	0	1
aidable	adj	1509	2	2	1	1
attainted	adj	1509	2	4	3	1
barbed2	adj	1509	4	1	0	1
ˈbeetled	adj	1509	2	1	0	1
bordered	adj	1509	3	1	0	1
costless	adj	1509	4	1	0	1
deflowered	adj	1509	2	1	0	1
extinguishable	adj	1509	2	1	0	1
inextinguishable	adj	1509	3	1	0	1
insatiate	adj	1509	3	1	0	1
superbious	adj	1509	2	2	1	1
supperless	adj	1509	3	1	0	1
uncoˈmmendable	adj	1509	2	1	0	1
ˈvainful	adj	1509	2	1	0	1
responsable	adj	1510	4	2	1	1
ˈgoggled1	adj	1511	2	1	0	1
poindable	adj	1511	2	1	0	1
recurring	adj	1511	5	2	1	1
agleted	adj	1512	1	1	0	1
unˈcome	adj	1512	2	1	0	1
draggled	adj	1513	2	1	0	1
gare	adj	1513	3	2	1	1
gim	adj	1513	3	1	0	1
ˈgoustly	adj	1513	1	1	0	1
gousty	adj	1513	2	1	0	1
grained3	adj	1513	4	1	0	1
gurl	adj	1513	2	1	0	1
iˈnnative	adj	1513	2	1	0	1
kent	adj	1513	3	1	0	1
raked1	adj	1513	3	1	0	1
reaming2	adj	1513	3	1	0	1
reested2	adj	1513	2	1	0	1
routing2	adj	1513	4	1	0	1
rustly	adj	1513	2	1	0	1
sceptred	adj	1513	2	1	0	1
scowling	adj	1513	3	1	0	1
siccan	adj	1513	2	1	0	1
ˈsleepery	adj	1513	1	2	1	1
sneith	adj	1513	1	1	0	1
snog	adj	1513	2	1	0	1
stripy	adj	1513	3	1	0	1
swarded	adj	1513	2	1	0	1
tatty1	adj	1513	2	1	0	1
ˈtrickling	adj	1513	3	1	0	1
unbeˈkendunbeˈkent	adj	1513	1	1	0	1
uncomˈpleted	adj	1513	4	1	0	1
uncooled	adj	1513	3	1	0	1
undeeundé(e	adj	1513	2	1	0	1
undeˈmanded	adj	1513	2	1	0	1
unˈearthed2	adj	1513	3	1	0	1
unˈfaring	adj	1513	1	1	0	1
unˈfeirie	adj	1513	1	1	0	1
unˈhalsed	adj	1513	2	1	0	1
unˈhit	adj	1513	2	1	0	1
unmensurable	adj	1513	1	1	0	1
unrehearsable	adj	1513	1	1	0	1
unˈsned	adj	1513	1	1	0	1
unsubˈjected	adj	1513	2	1	0	1
unˈwed	adj	1513	4	1	0	1
walsh	adj	1513	2	1	0	1
unˈeaseful	adj	1515	2	1	0	1
fingerless	adj	1516	3	1	0	1
unlined1	adj	1516	4	1	0	1
gasping	adj	1517	3	1	0	1
quadrant	adj	1517	2	2	1	1
sexangled	adj	1517	1	1	0	1
waterfast	adj	1518	2	1	0	1
foisty	adj	1519	2	1	0	1
hook-nosed	adj	1519	3	1	0	1
ˈlosing	adj	1519	5	1	0	1
pattened	adj	1519	2	1	0	1
pink-eyed1	adj	1519	2	1	0	1
quavery	adj	1519	3	1	0	1
racked1	adj	1519	2	1	0	1
unaˈllayed	adj	1519	2	1	0	1
coifed	adj	1520	2	1	0	1
inˈfamed	adj	1520	2	1	0	1
obsequent1	adj	1520	2	1	0	1
obtained	adj	1520	4	1	0	1
unlegated	adj	1520	1	1	0	1
acrazed	adj	1521	2	2	1	1
heckled2	adj	1521	2	1	0	1
rhetorial	adj	1521	2	1	0	1
thriveless	adj	1521	2	1	0	1
hammered	adj	1522	4	1	0	1
lidless	adj	1522	3	1	0	1
maliceful	adj	1522	2	1	0	1
peaceless	adj	1522	2	1	0	1
yearning	adj	1522	3	3	2	1
aigre-doux	adj	1523	2	1	0	1
bruited	adj	1523	3	1	0	1
buˈcolical	adj	1523	2	1	0	1
giggish1	adj	1523	1	1	0	1
gorsy	adj	1523	2	1	0	1
kiby	adj	1523	1	1	0	1
lozenged	adj	1523	2	1	0	1
pointed2	adj	1523	3	1	0	1
ˈvestured	adj	1523	2	1	0	1
well-appointed	adj	1523	4	1	0	1
well-continued	adj	1523	1	1	0	1
well-defended	adj	1523	3	1	0	1
well-fought	adj	1523	2	2	1	1
well-provided	adj	1523	3	1	0	1
well-ranged	adj	1523	2	1	0	1
wishful	adj	1523	5	2	1	1
proclive	adj	1524	2	3	2	1
well-allied	adj	1524	2	1	0	1
above-named	adj	1525	4	1	0	1
ˈcounselledcounseled	adj	1525	3	2	1	1
passioned	adj	1525	2	2	1	1
unˈbrought	adj	1525	2	1	0	1
unˈfortified	adj	1525	3	1	0	1
unrenowned	adj	1525	2	1	0	1
well-filed	adj	1525	2	1	0	1
well-foughten	adj	1525	2	1	0	1
well-rested	adj	1525	3	1	0	1
well-washed	adj	1525	3	1	0	1
broken-hearted	adj	1526	4	1	0	1
dispersed	adj	1526	5	1	0	1
diˈssembling	adj	1526	3	1	0	1
ˈedifying	adj	1526	4	2	1	1
